Date,Time,TargetTemp,ActualTemp,System,SystemAge,BuildingID,10
6/17/13,22:45:56,69.0,68,13,6.0,17,
6/18/13,23:45:56,69.0,78,9,,2,
6/19/13,0:45:56,65.0,75,9,22.0,12,
6/20/13,1:45:56,70.0,60,2,17.0,15,
6/21/13,2:45:56,67.0,70,19,13.0,15,
6/22/13,3:45:56,69.0,78,13,29.0,2,
6/23/13,4:45:56,69.0,70,5,,20,
6/24/13,5:45:56,68.0,72,6,5.0,16,
6/25/13,6:45:56,67.0,62,9,7.0,17,
6/26/13,7:45:56,65.0,71,20,14.0,5,
6/27/13,8:45:56,67.0,76,18,29.0,10,
6/28/13,9:45:56,70.0,68,7,14.0,20,
6/29/13,10:45:56,65.0,80,10,22.0,16,
6/30/13,11:45:56,68.0,57,4,11.0,10,
6/1/13,12:45:56,65.0,74,2,27.0,9,
6/2/13,13:45:56,70.0,62,14,16.0,5,
6/3/13,14:45:56,69.0,57,7,2.0,20,
6/4/13,15:45:56,66.0,70,15,25.0,16,
6/5/13,16:45:56,70.0,61,18,20.0,5,
6/6/13,17:45:56,65.0,63,4,,7,
6/7/13,18:45:56,66.0,62,18,21.0,17,
6/8/13,0:00:01,70.0,68,11,,10,
6/9/13,1:00:01,70.0,56,15,,10,
6/10/13,2:00:01,66.0,73,5,9.0,17,
6/11/13,3:00:01,68.0,62,9,22.0,19,
6/12/13,4:00:01,66.0,70,17,25.0,19,
6/13/13,5:00:01,69.0,63,1,15.0,16,
6/14/13,6:00:01,65.0,75,13,12.0,9,
6/15/13,7:00:01,65.0,66,5,,17,
6/16/13,8:00:01,67.0,58,3,12.0,11,
6/17/13,9:00:01,,63,17,18.0,8,
6/18/13,10:00:01,67.0,58,14,11.0,6,
6/19/13,11:00:01,70.0,74,4,19.0,3,
6/20/13,12:00:01,65.0,74,18,29.0,8,
6/21/13,13:00:01,70.0,63,6,22.0,18,
6/22/13,14:00:01,66.0,77,14,8.0,5,
6/23/13,15:00:01,68.0,66,10,29.0,18,
6/24/13,16:00:01,68.0,63,8,19.0,17,
6/25/13,17:00:01,65.0,69,3,9.0,18,
6/26/13,18:00:01,67.0,56,1,28.0,12,
6/27/13,19:00:01,66.0,62,16,6.0,17,
6/28/13,20:00:01,68.0,77,3,15.0,15,
6/29/13,21:00:01,70.0,57,11,27.0,19,
6/30/13,22:00:01,69.0,68,4,20.0,3,
6/1/13,23:00:01,69.0,79,5,10.0,15,
6/2/13,0:13:19,70.0,74,2,27.0,7,
6/3/13,1:13:19,69.0,66,3,15.0,17,
6/4/13,2:13:19,65.0,62,8,12.0,18,
6/5/13,3:13:19,66.0,66,13,24.0,6,
6/6/13,4:13:19,67.0,77,14,11.0,7,
6/7/13,5:13:19,68.0,64,6,6.0,1,
6/8/13,6:13:19,65.0,79,3,4.0,2,
6/9/13,7:13:19,67.0,80,10,10.0,20,
6/10/13,8:13:19,70.0,77,14,28.0,4,
6/11/13,9:13:19,69.0,76,17,24.0,11,
6/12/13,10:13:19,65.0,68,6,18.0,12,
6/13/13,11:13:19,66.0,62,13,17.0,9,
6/14/13,12:13:19,68.0,80,4,14.0,7,
6/15/13,13:13:19,67.0,75,11,23.0,3,
6/16/13,14:13:19,69.0,73,5,23.0,5,
6/17/13,15:13:19,66.0,62,6,8.0,20,
6/18/13,16:13:19,70.0,71,12,1.0,6,
6/19/13,17:13:19,67.0,69,12,23.0,18,
6/20/13,18:13:19,70.0,56,11,6.0,9,
6/21/13,19:13:19,68.0,80,9,1.0,5,
6/22/13,20:13:19,69.0,62,4,14.0,18,
6/23/13,21:13:19,69.0,63,9,,7,
6/24/13,22:13:19,70.0,75,15,9.0,13,
6/25/13,23:13:19,67.0,55,10,6.0,2,
6/26/13,0:43:51,68.0,80,15,7.0,17,
6/27/13,1:43:51,70.0,58,3,28.0,16,
6/28/13,2:43:51,67.0,71,1,2.0,15,
6/29/13,3:43:51,70.0,79,5,13.0,18,
6/30/13,4:43:51,67.0,61,13,22.0,6,
6/1/13,5:43:51,67.0,75,10,22.0,15,
6/2/13,6:43:51,68.0,57,12,14.0,15,
6/3/13,7:43:51,69.0,69,6,15.0,6,
6/4/13,8:43:51,67.0,61,14,30.0,10,
6/5/13,9:43:51,70.0,59,12,22.0,18,
6/6/13,10:43:51,65.0,78,20,24.0,12,
6/7/13,11:43:51,65.0,65,7,28.0,5,
6/8/13,12:43:51,68.0,76,12,17.0,16,
6/9/13,13:43:51,65.0,73,17,24.0,18,
6/10/13,14:43:51,,59,9,24.0,13,
6/11/13,15:43:51,69.0,67,15,29.0,3,
6/12/13,16:43:51,68.0,67,5,17.0,11,
6/13/13,17:43:51,65.0,77,1,14.0,14,
6/14/13,18:43:51,67.0,67,20,11.0,17,
6/15/13,19:43:51,70.0,75,4,9.0,5,
6/16/13,20:43:51,68.0,67,6,24.0,16,
6/17/13,21:43:51,67.0,71,3,3.0,18,
6/18/13,22:43:51,68.0,78,2,4.0,6,
6/19/13,23:43:51,68.0,61,6,17.0,6,
6/20/13,0:13:20,70.0,80,13,24.0,7,
6/21/13,1:13:20,68.0,66,9,21.0,20,
6/22/13,2:13:20,67.0,63,3,,13,
6/23/13,3:13:20,69.0,66,7,20.0,12,
6/24/13,4:13:20,67.0,77,15,24.0,16,
6/25/13,5:13:20,67.0,69,15,12.0,2,
6/26/13,6:13:20,69.0,69,1,13.0,8,
6/27/13,7:13:20,65.0,67,3,10.0,10,
6/28/13,8:13:20,67.0,73,3,,7,
6/29/13,9:13:20,70.0,77,6,30.0,2,
6/30/13,10:13:20,,77,5,7.0,3,
6/1/13,11:13:20,65.0,65,6,8.0,12,
6/2/13,12:13:20,66.0,66,17,15.0,12,
6/3/13,13:13:20,66.0,63,4,,16,
6/4/13,14:13:20,65.0,64,7,23.0,13,
6/5/13,15:13:20,66.0,72,12,1.0,9,
6/6/13,16:13:20,65.0,76,12,28.0,1,
6/7/13,17:13:20,65.0,72,16,10.0,4,
6/8/13,18:13:20,68.0,61,19,22.0,7,
6/9/13,19:13:20,66.0,62,9,1.0,15,
6/10/13,20:13:20,68.0,65,11,1.0,1,
6/11/13,21:13:20,67.0,75,4,5.0,9,
6/12/13,22:13:20,65.0,76,1,9.0,7,
6/13/13,23:13:20,65.0,61,12,14.0,10,
6/14/13,0:33:07,69.0,64,12,9.0,10,
6/15/13,1:33:07,65.0,55,6,21.0,15,
6/16/13,2:33:07,69.0,72,8,27.0,14,
6/17/13,3:33:07,67.0,75,13,8.0,2,
6/18/13,4:33:07,67.0,70,14,,19,
6/19/13,5:33:07,,57,2,21.0,5,
6/20/13,6:33:07,,63,8,23.0,19,
6/21/13,7:33:07,68.0,55,6,6.0,10,
6/22/13,8:33:07,,71,15,4.0,18,
6/23/13,9:33:07,67.0,66,18,,7,
6/24/13,10:33:07,66.0,59,13,21.0,15,
6/25/13,11:33:07,,58,20,27.0,16,
6/26/13,12:33:07,,64,8,18.0,10,
6/27/13,13:33:07,69.0,56,18,3.0,9,
6/28/13,14:33:07,66.0,65,6,26.0,13,
6/29/13,15:33:07,65.0,56,18,19.0,16,
6/30/13,16:33:07,68.0,69,1,27.0,12,
6/1/13,17:33:07,70.0,65,11,19.0,9,
6/2/13,18:33:07,68.0,61,16,23.0,10,
6/3/13,19:33:07,65.0,58,16,,5,
6/4/13,20:33:07,65.0,79,17,17.0,20,
6/5/13,21:33:07,69.0,64,14,15.0,11,
6/6/13,22:33:07,66.0,65,16,29.0,14,
6/7/13,23:33:07,67.0,69,3,2.0,16,
6/8/13,0:00:01,,70,17,7.0,9,
6/9/13,1:00:01,69.0,80,20,3.0,9,
6/10/13,2:00:01,66.0,68,17,10.0,9,
6/11/13,3:00:01,70.0,68,3,29.0,9,
6/12/13,4:00:01,67.0,66,3,12.0,19,
6/13/13,5:00:01,65.0,66,11,,3,
6/14/13,6:00:01,66.0,69,11,10.0,12,
6/15/13,7:00:01,69.0,57,12,18.0,11,
6/16/13,8:00:01,69.0,57,15,22.0,6,
6/17/13,9:00:01,69.0,64,9,6.0,6,
6/18/13,10:00:01,67.0,64,5,3.0,1,
6/19/13,11:00:01,66.0,67,11,7.0,8,
6/20/13,12:00:01,,72,11,10.0,9,
6/21/13,13:00:01,69.0,68,16,11.0,13,
6/22/13,14:00:01,67.0,55,10,19.0,9,
6/23/13,15:00:01,69.0,66,8,13.0,7,
6/24/13,16:00:01,67.0,67,4,9.0,11,
6/25/13,17:00:01,,74,2,22.0,18,
6/26/13,18:00:01,68.0,58,19,,7,
6/27/13,19:00:01,67.0,80,7,7.0,20,
6/28/13,20:00:01,66.0,60,15,21.0,3,
6/29/13,21:00:01,69.0,55,6,2.0,9,
6/30/13,22:00:01,69.0,58,8,23.0,7,
6/1/13,23:00:01,67.0,56,2,13.0,2,
6/2/13,0:13:19,70.0,73,20,27.0,12,
6/3/13,1:13:19,65.0,68,11,21.0,9,
6/4/13,2:13:19,66.0,59,10,23.0,3,
6/5/13,3:13:19,,65,19,30.0,8,
6/6/13,4:13:19,66.0,74,19,10.0,8,
6/7/13,5:13:19,70.0,73,10,25.0,11,
6/8/13,6:13:19,70.0,68,7,12.0,10,
6/9/13,7:13:19,69.0,56,13,12.0,7,
6/10/13,8:13:19,67.0,56,15,13.0,10,
6/11/13,9:13:19,,63,11,23.0,11,
6/12/13,10:13:19,66.0,61,3,30.0,20,
6/13/13,11:13:19,69.0,57,20,6.0,11,
6/14/13,12:13:19,67.0,62,14,13.0,10,
6/15/13,13:13:19,69.0,70,4,,4,
6/16/13,14:13:19,67.0,69,2,,1,
6/17/13,15:13:19,69.0,78,3,15.0,16,
6/18/13,16:13:19,66.0,79,5,,1,
6/19/13,17:13:19,,60,5,21.0,1,
6/20/13,18:13:19,69.0,73,19,7.0,12,
6/21/13,19:13:19,68.0,55,3,,15,
6/22/13,20:13:19,65.0,67,6,11.0,19,
6/23/13,21:13:19,66.0,55,19,30.0,10,
6/24/13,22:13:19,68.0,79,9,9.0,9,
6/25/13,23:13:19,,75,19,9.0,10,
6/26/13,0:43:51,,80,5,11.0,15,
6/27/13,1:43:51,66.0,78,11,29.0,8,
6/28/13,2:43:51,67.0,73,1,21.0,6,
6/29/13,3:43:51,67.0,69,20,9.0,2,
6/30/13,4:43:51,68.0,65,18,20.0,10,
6/1/13,5:43:51,,62,6,21.0,8,
6/2/13,6:43:51,69.0,58,15,1.0,16,
6/3/13,7:43:51,65.0,64,8,18.0,10,
6/4/13,8:43:51,,66,17,20.0,20,
6/5/13,9:43:51,68.0,70,8,4.0,4,
6/6/13,10:43:51,65.0,60,10,27.0,19,
6/7/13,11:43:51,65.0,70,14,28.0,11,
6/8/13,12:43:51,65.0,74,6,23.0,6,
6/9/13,13:43:51,68.0,69,13,1.0,20,
6/10/13,14:43:51,67.0,56,12,17.0,19,
6/11/13,15:43:51,66.0,80,11,6.0,12,
6/12/13,16:43:51,67.0,71,17,7.0,20,
6/13/13,17:43:51,,62,13,2.0,8,
6/14/13,18:43:51,66.0,73,4,18.0,2,
6/15/13,19:43:51,69.0,60,10,,10,
6/16/13,20:43:51,67.0,77,13,3.0,3,
6/17/13,21:43:51,70.0,73,6,30.0,3,
6/18/13,22:43:51,69.0,61,14,30.0,4,
6/19/13,23:43:51,67.0,58,1,30.0,3,
6/20/13,0:13:20,65.0,79,14,28.0,5,
6/21/13,1:13:20,69.0,63,18,28.0,8,
6/22/13,2:13:20,69.0,74,18,7.0,16,
6/23/13,3:13:20,69.0,56,8,3.0,14,
6/24/13,4:13:20,65.0,68,10,16.0,8,
6/25/13,5:13:20,66.0,75,1,15.0,10,
6/26/13,6:13:20,65.0,67,8,18.0,14,
6/27/13,7:13:20,70.0,78,15,29.0,2,
6/28/13,8:13:20,69.0,70,6,13.0,10,
6/29/13,9:13:20,68.0,73,6,28.0,9,
6/30/13,10:13:20,67.0,62,5,10.0,9,
6/1/13,11:13:20,68.0,57,4,7.0,6,
6/2/13,12:13:20,70.0,59,4,24.0,7,
6/3/13,13:13:20,68.0,64,4,18.0,7,
6/4/13,14:13:20,70.0,77,1,,3,
6/5/13,15:13:20,,55,19,16.0,5,
6/6/13,16:13:20,67.0,62,6,,14,
6/7/13,17:13:20,66.0,61,10,5.0,20,
6/8/13,18:13:20,65.0,73,8,14.0,16,
6/9/13,19:13:20,67.0,59,16,4.0,14,
6/10/13,20:13:20,68.0,76,11,30.0,2,
6/11/13,21:13:20,67.0,73,19,6.0,18,
6/12/13,22:13:20,66.0,62,4,26.0,2,
6/13/13,23:13:20,65.0,68,7,19.0,2,
6/14/13,0:33:07,69.0,55,1,23.0,14,
6/15/13,1:33:07,65.0,79,8,25.0,5,
6/16/13,2:33:07,67.0,76,1,2.0,2,
6/17/13,3:33:07,70.0,60,3,,11,
6/18/13,4:33:07,65.0,68,9,4.0,3,
6/19/13,5:33:07,68.0,61,5,,18,
6/20/13,6:33:07,,64,6,30.0,8,
6/21/13,7:33:07,70.0,67,4,8.0,11,
6/22/13,8:33:07,66.0,76,9,1.0,16,
6/23/13,9:33:07,69.0,63,16,3.0,16,
6/24/13,10:33:07,70.0,65,19,20.0,5,
6/25/13,11:33:07,70.0,69,5,27.0,19,
6/26/13,12:33:07,69.0,71,7,20.0,13,
6/27/13,13:33:07,66.0,66,5,27.0,18,
6/28/13,14:33:07,70.0,78,2,4.0,2,
6/29/13,15:33:07,70.0,68,5,7.0,16,
6/30/13,16:33:07,65.0,65,20,30.0,14,
6/1/13,17:33:07,69.0,69,1,3.0,3,
6/2/13,18:33:07,68.0,56,8,26.0,2,
6/3/13,19:33:07,65.0,66,16,1.0,9,
6/4/13,20:33:07,69.0,57,19,18.0,18,
6/5/13,21:33:07,65.0,66,1,,7,
6/6/13,22:33:07,67.0,56,15,1.0,6,
6/7/13,23:33:07,67.0,76,15,17.0,5,
6/8/13,0:00:01,65.0,79,18,22.0,4,
6/9/13,1:00:01,70.0,80,10,26.0,6,
6/10/13,2:00:01,69.0,70,16,9.0,16,
6/11/13,3:00:01,65.0,64,16,5.0,16,
6/12/13,4:00:01,69.0,61,6,20.0,12,
6/13/13,5:00:01,68.0,68,12,23.0,7,
6/14/13,6:00:01,,56,15,11.0,9,
6/15/13,7:00:01,68.0,63,9,24.0,6,
6/16/13,8:00:01,67.0,56,10,,12,
6/17/13,9:00:01,,66,5,8.0,3,
6/18/13,10:00:01,65.0,68,13,,1,
6/19/13,11:00:01,70.0,63,11,28.0,8,
6/20/13,12:00:01,66.0,79,17,8.0,3,
6/21/13,13:00:01,,80,6,16.0,17,
6/22/13,14:00:01,,71,6,13.0,7,
6/23/13,15:00:01,67.0,71,10,23.0,18,
6/24/13,16:00:01,66.0,74,11,30.0,13,
6/25/13,17:00:01,66.0,63,4,26.0,20,
6/26/13,18:00:01,65.0,57,20,18.0,2,
6/27/13,19:00:01,67.0,56,17,27.0,18,
6/28/13,20:00:01,66.0,62,1,23.0,15,
6/29/13,21:00:01,68.0,67,13,7.0,9,
6/30/13,22:00:01,65.0,65,11,13.0,1,
6/1/13,23:00:01,67.0,80,18,14.0,14,
6/2/13,0:13:19,,76,4,16.0,4,
6/3/13,1:13:19,69.0,70,7,24.0,1,
6/4/13,2:13:19,70.0,68,20,,15,
6/5/13,3:13:19,67.0,77,4,10.0,19,
6/6/13,4:13:19,67.0,58,6,13.0,18,
6/7/13,5:13:19,70.0,60,5,30.0,2,
6/8/13,6:13:19,67.0,64,9,20.0,16,
6/9/13,7:13:19,67.0,65,2,7.0,18,
6/10/13,8:13:19,70.0,63,3,28.0,4,
6/11/13,9:13:19,68.0,73,5,18.0,13,
6/12/13,10:13:19,68.0,65,19,,9,
6/13/13,11:13:19,66.0,63,8,26.0,10,
6/14/13,12:13:19,70.0,76,19,9.0,2,
6/15/13,13:13:19,65.0,68,8,22.0,6,
6/16/13,14:13:19,65.0,77,6,19.0,7,
6/17/13,15:13:19,67.0,79,13,9.0,9,
6/18/13,16:13:19,65.0,56,1,19.0,4,
6/19/13,17:13:19,69.0,67,3,29.0,1,
6/20/13,18:13:19,66.0,57,16,5.0,13,
6/21/13,19:13:19,66.0,75,13,24.0,10,
6/22/13,20:13:19,69.0,77,2,15.0,3,
6/23/13,21:13:19,68.0,76,10,5.0,6,
6/24/13,22:13:19,65.0,62,20,12.0,19,
6/25/13,23:13:19,66.0,73,4,22.0,18,
6/26/13,0:43:51,70.0,66,15,28.0,11,
6/27/13,1:43:51,,79,17,21.0,15,
6/28/13,2:43:51,,67,16,18.0,12,
6/29/13,3:43:51,66.0,73,3,22.0,20,
6/30/13,4:43:51,66.0,74,15,1.0,8,
6/1/13,5:43:51,67.0,58,7,7.0,11,
6/2/13,6:43:51,66.0,65,20,14.0,15,
6/3/13,7:43:51,,76,17,30.0,16,
6/4/13,8:43:51,69.0,66,6,13.0,18,
6/5/13,9:43:51,68.0,78,20,17.0,18,
6/6/13,10:43:51,68.0,74,15,2.0,5,
6/7/13,11:43:51,,76,20,13.0,10,
6/8/13,12:43:51,68.0,65,20,19.0,6,
6/9/13,13:43:51,69.0,73,13,11.0,11,
6/10/13,14:43:51,68.0,78,3,3.0,11,
6/11/13,15:43:51,,65,8,,5,
6/12/13,16:43:51,69.0,67,6,2.0,16,
6/13/13,17:43:51,69.0,62,3,15.0,16,
6/14/13,18:43:51,66.0,71,19,20.0,16,
6/15/13,19:43:51,66.0,66,11,6.0,3,
6/16/13,20:43:51,69.0,77,2,3.0,11,
6/17/13,21:43:51,67.0,80,10,13.0,7,
6/18/13,22:43:51,70.0,73,3,16.0,9,
6/19/13,23:43:51,65.0,60,3,,1,
6/20/13,0:13:20,68.0,63,11,18.0,4,
6/21/13,1:13:20,65.0,71,1,27.0,11,
6/22/13,2:13:20,70.0,59,13,18.0,20,
6/23/13,3:13:20,67.0,69,15,28.0,4,
6/24/13,4:13:20,70.0,71,1,2.0,11,
6/25/13,5:13:20,67.0,73,11,,9,
6/26/13,6:13:20,69.0,75,7,18.0,2,
6/27/13,7:13:20,68.0,65,14,10.0,2,
6/28/13,8:13:20,68.0,78,4,12.0,5,
6/29/13,9:13:20,66.0,71,18,,1,
6/30/13,10:13:20,68.0,61,6,,4,
6/1/13,11:13:20,,58,4,5.0,10,
6/2/13,12:13:20,66.0,73,6,29.0,12,
6/3/13,13:13:20,65.0,70,3,17.0,4,
6/4/13,14:13:20,70.0,76,12,30.0,4,
6/5/13,15:13:20,66.0,56,10,9.0,8,
6/6/13,16:13:20,,75,8,9.0,11,
6/7/13,17:13:20,69.0,76,10,1.0,12,
6/8/13,18:13:20,65.0,66,5,1.0,20,
6/9/13,19:13:20,,72,13,6.0,7,
6/10/13,20:13:20,69.0,75,17,4.0,18,
6/11/13,21:13:20,65.0,72,4,26.0,19,
6/12/13,22:13:20,65.0,80,16,3.0,12,
6/13/13,23:13:20,70.0,63,16,4.0,6,
6/14/13,0:33:07,66.0,77,14,26.0,2,
6/15/13,1:33:07,68.0,66,4,13.0,20,
6/16/13,2:33:07,69.0,59,10,23.0,11,
6/17/13,3:33:07,70.0,59,11,,2,
6/18/13,4:33:07,69.0,75,14,28.0,3,
6/19/13,5:33:07,65.0,80,18,26.0,2,
6/20/13,6:33:07,68.0,68,12,13.0,6,
6/21/13,7:33:07,68.0,59,12,9.0,19,
6/22/13,8:33:07,70.0,55,11,24.0,10,
6/23/13,9:33:07,,68,19,4.0,17,
6/24/13,10:33:07,65.0,64,15,11.0,17,
6/25/13,11:33:07,68.0,61,11,1.0,20,
6/26/13,12:33:07,66.0,71,9,19.0,10,
6/27/13,13:33:07,69.0,59,15,5.0,14,
6/28/13,14:33:07,66.0,80,3,28.0,13,
6/29/13,15:33:07,67.0,76,16,3.0,20,
6/30/13,16:33:07,70.0,61,15,27.0,17,
6/1/13,17:33:07,66.0,77,5,8.0,1,
6/2/13,18:33:07,68.0,72,15,24.0,11,
6/3/13,19:33:07,66.0,55,7,13.0,1,
6/4/13,20:33:07,69.0,65,11,,4,
6/5/13,21:33:07,66.0,60,17,23.0,6,
6/6/13,22:33:07,68.0,65,2,22.0,7,
6/7/13,23:33:07,70.0,77,14,4.0,7,
6/8/13,0:00:01,70.0,65,16,2.0,19,
6/9/13,1:00:01,65.0,57,17,2.0,4,
6/10/13,2:00:01,66.0,55,7,,18,
6/11/13,3:00:01,69.0,56,8,27.0,3,
6/12/13,4:00:01,67.0,55,2,6.0,11,
6/13/13,5:00:01,66.0,63,3,29.0,11,
6/14/13,6:00:01,67.0,66,16,26.0,12,
6/15/13,7:00:01,68.0,75,18,23.0,18,
6/16/13,8:00:01,66.0,60,4,22.0,8,
6/17/13,9:00:01,66.0,80,8,21.0,1,
6/18/13,10:00:01,70.0,68,14,25.0,4,
6/19/13,11:00:01,68.0,74,18,19.0,9,
6/20/13,12:00:01,67.0,66,1,6.0,17,
6/21/13,13:00:01,68.0,66,12,28.0,16,
6/22/13,14:00:01,68.0,68,19,28.0,13,
6/23/13,15:00:01,68.0,75,11,22.0,4,
6/24/13,16:00:01,68.0,69,14,,4,
6/25/13,17:00:01,70.0,75,2,14.0,4,
6/26/13,18:00:01,66.0,66,20,,8,
6/27/13,19:00:01,70.0,58,6,15.0,10,
6/28/13,20:00:01,,56,11,1.0,14,
6/29/13,21:00:01,69.0,58,3,5.0,2,
6/30/13,22:00:01,67.0,72,7,8.0,3,
6/1/13,23:00:01,70.0,60,20,25.0,15,
6/2/13,0:13:19,69.0,61,4,6.0,13,
6/3/13,1:13:19,,72,12,24.0,10,
6/4/13,2:13:19,65.0,63,13,4.0,3,
6/5/13,3:13:19,65.0,60,6,,17,
6/6/13,4:13:19,,78,1,12.0,13,
6/7/13,5:13:19,69.0,73,5,3.0,4,
6/8/13,6:13:19,69.0,60,4,8.0,13,
6/9/13,7:13:19,69.0,77,20,11.0,1,
6/10/13,8:13:19,65.0,62,18,23.0,3,
6/11/13,9:13:19,,62,13,17.0,12,
6/12/13,10:13:19,,58,1,9.0,18,
6/13/13,11:13:19,65.0,79,17,25.0,19,
6/14/13,12:13:19,69.0,75,11,22.0,18,
6/15/13,13:13:19,69.0,60,17,,1,
6/16/13,14:13:19,67.0,74,20,20.0,5,
6/17/13,15:13:19,70.0,70,18,30.0,9,
6/18/13,16:13:19,67.0,69,8,28.0,13,
6/19/13,17:13:19,69.0,69,6,1.0,11,
6/20/13,18:13:19,68.0,67,7,12.0,16,
6/21/13,19:13:19,69.0,64,6,29.0,14,
6/22/13,20:13:19,70.0,58,16,5.0,4,
6/23/13,21:13:19,65.0,67,4,,16,
6/24/13,22:13:19,65.0,64,3,27.0,9,
6/25/13,23:13:19,70.0,74,7,2.0,8,
6/26/13,0:43:51,70.0,78,10,16.0,18,
6/27/13,1:43:51,65.0,63,11,17.0,10,
6/28/13,2:43:51,65.0,57,1,26.0,20,
6/29/13,3:43:51,,70,12,,2,
6/30/13,4:43:51,65.0,74,14,26.0,7,
6/1/13,5:43:51,68.0,56,16,28.0,6,
6/2/13,6:43:51,69.0,68,4,19.0,6,
6/3/13,7:43:51,66.0,72,3,13.0,1,
6/4/13,8:43:51,68.0,66,5,5.0,11,
6/5/13,9:43:51,,55,1,18.0,13,
6/6/13,10:43:51,67.0,56,5,2.0,14,
6/7/13,11:43:51,65.0,56,7,,20,
6/8/13,12:43:51,67.0,59,6,3.0,16,
6/9/13,13:43:51,70.0,61,8,,10,
6/10/13,14:43:51,68.0,63,3,12.0,20,
6/11/13,15:43:51,68.0,68,6,17.0,12,
6/12/13,16:43:51,66.0,69,16,3.0,6,
6/13/13,17:43:51,69.0,74,16,7.0,1,
6/14/13,18:43:51,66.0,68,7,,12,
6/15/13,19:43:51,70.0,61,19,15.0,7,
6/16/13,20:43:51,66.0,77,2,23.0,16,
6/17/13,21:43:51,70.0,59,19,,12,
6/18/13,22:43:51,68.0,68,17,27.0,6,
6/19/13,23:43:51,70.0,74,3,9.0,12,
6/20/13,0:13:20,70.0,77,5,,10,
6/21/13,1:13:20,66.0,63,4,17.0,2,
6/22/13,2:13:20,66.0,75,11,19.0,8,
6/23/13,3:13:20,70.0,74,1,4.0,1,
6/24/13,4:13:20,69.0,57,19,10.0,14,
6/25/13,5:13:20,70.0,72,3,22.0,8,
6/26/13,6:13:20,66.0,75,8,12.0,18,
6/27/13,7:13:20,67.0,69,14,11.0,16,
6/28/13,8:13:20,67.0,76,13,7.0,6,
6/29/13,9:13:20,69.0,59,4,21.0,18,
6/30/13,10:13:20,65.0,66,16,5.0,7,
6/1/13,11:13:20,68.0,62,2,14.0,19,
6/2/13,12:13:20,67.0,69,8,3.0,18,
6/3/13,13:13:20,68.0,78,5,4.0,17,
6/4/13,14:13:20,,80,11,19.0,10,
6/5/13,15:13:20,68.0,59,18,,6,
6/6/13,16:13:20,68.0,60,2,5.0,15,
6/7/13,17:13:20,65.0,66,19,,6,
6/8/13,18:13:20,70.0,57,5,23.0,5,
6/9/13,19:13:20,66.0,73,2,27.0,8,
6/10/13,20:13:20,69.0,67,6,3.0,7,
6/11/13,21:13:20,,65,15,16.0,17,
6/12/13,22:13:20,66.0,78,5,16.0,15,
6/13/13,23:13:20,69.0,75,2,3.0,11,
6/14/13,0:33:07,,78,10,10.0,3,
6/15/13,1:33:07,68.0,69,7,5.0,7,
6/16/13,2:33:07,66.0,63,11,17.0,15,
6/17/13,3:33:07,66.0,70,15,22.0,10,
6/18/13,4:33:07,66.0,71,10,13.0,18,
6/19/13,5:33:07,66.0,66,19,17.0,8,
6/20/13,6:33:07,70.0,59,19,23.0,4,
6/21/13,7:33:07,69.0,67,14,3.0,3,
6/22/13,8:33:07,70.0,79,14,4.0,12,
6/23/13,9:33:07,70.0,77,9,13.0,13,
6/24/13,10:33:07,67.0,76,2,13.0,8,
6/25/13,11:33:07,,63,20,6.0,7,
6/26/13,12:33:07,69.0,64,4,20.0,6,
6/27/13,13:33:07,69.0,71,17,24.0,12,
6/28/13,14:33:07,,65,19,18.0,12,
6/29/13,15:33:07,65.0,59,10,13.0,12,
6/30/13,16:33:07,68.0,68,19,24.0,5,
6/1/13,17:33:07,,55,9,14.0,1,
6/2/13,18:33:07,65.0,72,17,16.0,5,
6/3/13,19:33:07,66.0,71,3,16.0,12,
6/4/13,20:33:07,69.0,62,18,,6,
6/5/13,21:33:07,67.0,76,9,16.0,17,
6/6/13,22:33:07,66.0,68,19,3.0,2,
6/7/13,23:33:07,70.0,64,15,,2,
6/8/13,0:45:56,67.0,80,10,15.0,12,
6/9/13,1:45:56,65.0,72,7,,7,
6/10/13,2:45:56,70.0,57,19,18.0,8,
6/11/13,3:45:56,67.0,61,20,15.0,10,
6/12/13,4:45:56,65.0,76,4,12.0,10,
6/13/13,5:45:56,67.0,55,5,7.0,2,
6/14/13,6:45:56,68.0,65,18,,6,
6/15/13,7:45:56,67.0,61,19,16.0,4,
6/16/13,8:45:56,69.0,76,5,,6,
6/17/13,9:45:56,69.0,79,2,5.0,13,
6/18/13,10:45:56,65.0,64,19,29.0,5,
6/19/13,11:45:56,65.0,80,20,15.0,15,
6/20/13,12:45:56,,57,9,10.0,17,
6/21/13,13:45:56,69.0,77,10,1.0,7,
6/22/13,14:45:56,67.0,77,7,18.0,16,
6/23/13,15:45:56,70.0,56,6,13.0,4,
6/24/13,16:45:56,70.0,67,9,26.0,13,
6/25/13,17:45:56,,76,8,10.0,4,
6/26/13,18:45:56,67.0,63,11,27.0,7,
6/27/13,19:45:56,68.0,66,10,2.0,4,
6/28/13,20:45:56,,79,17,22.0,13,
6/29/13,21:45:56,70.0,77,5,11.0,2,
6/30/13,22:45:56,68.0,56,15,,5,
6/1/13,23:45:56,67.0,79,8,1.0,10,
6/2/13,0:45:56,67.0,61,15,13.0,10,
6/3/13,1:45:56,69.0,61,2,12.0,10,
6/4/13,2:45:56,70.0,80,12,26.0,20,
6/5/13,3:45:56,69.0,70,8,,1,
